Date,Year,Month,ET,GPP,LAI,
10/17/2011,2011,10,0.6,2.2,0.5,
10/18/2011,2011,10,0.6,2.2,0.5,
10/19/2011,2011,10,0.6,2.2,0.5,
10/20/2011,2011,10,0.6,2.2,0.5,
10/21/2011,2011,10,0.6,2.2,0.5,
10/22/2011,2011,10,0.6,2.2,0.5,
10/23/2011,2011,10,0.6,2.2,0.5,
10/24/2011,2011,10,0.4,2.1,0.4,
10/25/2011,2011,10,0.4,2.1,0.4,
10/26/2011,2011,10,0.4,2.1,0.4,
10/27/2011,2011,10,0.4,2.1,0.4,
10/28/2011,2011,10,0.4,2.1,0.4,
10/29/2011,2011,10,0.4,2.1,0.4,
10/30/2011,2011,10,0.4,2.1,0.4,
10/31/2011,2011,10,0.4,2.1,0.4,
11/1/2011,2011,11,0.5,2,0.4,
11/2/2011,2011,11,0.5,2,0.4,
11/3/2011,2011,11,0.5,2,0.4,
11/4/2011,2011,11,0.5,2,0.4,
11/5/2011,2011,11,0.5,2,0.4,
11/6/2011,2011,11,0.5,2,0.4,
11/7/2011,2011,11,0.5,2,0.4,
11/8/2011,2011,11,0.5,2,0.4,
11/9/2011,2011,11,0.9,3.1,0.8,
11/10/2011,2011,11,0.9,3.1,0.8,
11/11/2011,2011,11,0.9,3.1,0.8,
11/12/2011,2011,11,0.9,3.1,0.8,
11/13/2011,2011,11,0.9,3.1,0.8,
11/14/2011,2011,11,0.9,3.1,0.8,
11/15/2011,2011,11,0.9,3.1,0.8,
11/16/2011,2011,11,0.9,3.1,0.8,
11/17/2011,2011,11,0.4,1.9,0.5,
11/18/2011,2011,11,0.4,1.9,0.5,
11/19/2011,2011,11,0.4,1.9,0.5,
11/20/2011,2011,11,0.4,1.9,0.5,
11/21/2011,2011,11,0.4,1.9,0.5,
11/22/2011,2011,11,0.4,1.9,0.5,
11/23/2011,2011,11,0.4,1.9,0.5,
11/24/2011,2011,11,0.4,1.9,0.5,
11/25/2011,2011,11,0.5,1.9,0.5,
11/26/2011,2011,11,0.5,1.9,0.5,
11/27/2011,2011,11,0.5,1.9,0.5,
11/28/2011,2011,11,0.5,1.9,0.5,
11/29/2011,2011,11,0.5,1.9,0.5,
11/30/2011,2011,11,0.5,1.9,0.5,
12/1/2011,2011,12,0.5,1.9,0.5,
12/2/2011,2011,12,0.5,1.9,0.5,
12/3/2011,2011,12,0.5,1.9,0.4,
12/4/2011,2011,12,0.5,1.9,0.4,
12/5/2011,2011,12,0.5,1.9,0.4,
12/6/2011,2011,12,0.5,1.9,0.4,
12/7/2011,2011,12,0.5,1.9,0.4,
12/8/2011,2011,12,0.5,1.9,0.4,
12/9/2011,2011,12,0.5,1.9,0.4,
12/10/2011,2011,12,0.5,1.9,0.4,
12/11/2011,2011,12,0.5,1.9,0.4,
12/12/2011,2011,12,0.5,1.9,0.4,
12/13/2011,2011,12,0.5,1.9,0.4,
12/14/2011,2011,12,0.5,1.9,0.4,
12/15/2011,2011,12,0.5,1.9,0.4,
12/16/2011,2011,12,0.5,1.9,0.4,
12/17/2011,2011,12,0.5,1.9,0.4,
12/18/2011,2011,12,0.5,1.9,0.4,
12/19/2011,2011,12,0.3,1.4,0.4,
12/20/2011,2011,12,0.3,1.4,0.4,
12/21/2011,2011,12,0.3,1.4,0.4,
12/22/2011,2011,12,0.3,1.4,0.4,
12/23/2011,2011,12,0.3,1.4,0.4,
12/24/2011,2011,12,0.3,1.4,0.4,
12/25/2011,2011,12,0.3,1.4,0.4,
12/26/2011,2011,12,0.3,1.4,0.4,
12/27/2011,2011,12,0.2,1.3,0.64,
12/28/2011,2011,12,0.2,1.3,0.64,
12/29/2011,2011,12,0.2,1.3,0.64,
12/30/2011,2011,12,0.2,1.3,0.64,
12/31/2011,2011,12,0.2,1.3,0.64,
1/1/2012,2012,1,0.4,1.6,0.4,
1/2/2012,2012,1,0.4,1.6,0.4,
1/3/2012,2012,1,0.4,1.6,0.4,
1/4/2012,2012,1,0.4,1.6,0.4,
1/5/2012,2012,1,0.4,1.6,0.4,
1/6/2012,2012,1,0.4,1.6,0.4,
1/7/2012,2012,1,0.4,1.6,0.4,
1/8/2012,2012,1,0.4,1.6,0.4,
1/9/2012,2012,1,0.5,1.8,0.4,
1/10/2012,2012,1,0.5,1.8,0.4,
1/11/2012,2012,1,0.5,1.8,0.4,
1/12/2012,2012,1,0.5,1.8,0.4,
1/13/2012,2012,1,0.5,1.8,0.4,
1/14/2012,2012,1,0.5,1.8,0.4,
1/15/2012,2012,1,0.5,1.8,0.4,
1/16/2012,2012,1,0.5,1.8,0.4,
1/17/2012,2012,1,0.4,1.6,0.3,
1/18/2012,2012,1,0.4,1.6,0.3,
1/19/2012,2012,1,0.4,1.6,0.3,
1/20/2012,2012,1,0.4,1.6,0.3,
1/21/2012,2012,1,0.4,1.6,0.3,
1/22/2012,2012,1,0.4,1.6,0.3,
1/23/2012,2012,1,0.4,1.6,0.3,
1/24/2012,2012,1,0.4,1.6,0.3,
1/25/2012,2012,1,0.3,1.5,0.3,
1/26/2012,2012,1,0.3,1.5,0.3,
1/27/2012,2012,1,0.3,1.5,0.3,
1/28/2012,2012,1,0.3,1.5,0.3,
1/29/2012,2012,1,0.3,1.5,0.3,
1/30/2012,2012,1,0.3,1.5,0.3,
1/31/2012,2012,1,0.3,1.5,0.3,
2/1/2012,2012,2,0.3,1.5,0.3,
2/2/2012,2012,2,0.2,1,0.3,
2/3/2012,2012,2,0.2,1,0.3,
2/4/2012,2012,2,0.2,1,0.3,
2/5/2012,2012,2,0.2,1,0.3,
2/6/2012,2012,2,0.2,1,0.3,
2/7/2012,2012,2,0.2,1,0.3,
2/8/2012,2012,2,0.2,1,0.3,
2/9/2012,2012,2,0.2,1,0.3,
2/10/2012,2012,2,0.3,1.2,0.3,
2/11/2012,2012,2,0.3,1.2,0.3,
2/12/2012,2012,2,0.3,1.2,0.3,
2/13/2012,2012,2,0.3,1.2,0.3,
2/14/2012,2012,2,0.3,1.2,0.3,
2/15/2012,2012,2,0.3,1.2,0.3,
2/16/2012,2012,2,0.3,1.2,0.3,
2/17/2012,2012,2,0.3,1.2,0.3,
2/18/2012,2012,2,0.3,1.1,0.3,
2/19/2012,2012,2,0.3,1.1,0.3,
2/20/2012,2012,2,0.3,1.1,0.3,
2/21/2012,2012,2,0.3,1.1,0.3,
2/22/2012,2012,2,0.3,1.1,0.3,
2/23/2012,2012,2,0.3,1.1,0.3,
2/24/2012,2012,2,0.3,1.1,0.3,
2/25/2012,2012,2,0.3,1.1,0.3,
2/26/2012,2012,2,0.2,0.9,0.3,
2/27/2012,2012,2,0.2,0.9,0.3,
2/28/2012,2012,2,0.2,0.9,0.3,
2/29/2012,2012,2,0.2,0.9,0.3,
3/1/2012,2012,3,0.2,0.9,0.3,
3/2/2012,2012,3,0.2,0.9,0.3,
3/3/2012,2012,3,0.2,0.9,0.3,
3/4/2012,2012,3,0.2,0.9,0.3,
3/5/2012,2012,3,0.1,0.8,0.3,
3/6/2012,2012,3,0.1,0.8,0.3,
3/7/2012,2012,3,0.1,0.8,0.3,
3/8/2012,2012,3,0.1,0.8,0.3,
3/9/2012,2012,3,0.1,0.8,0.3,
3/10/2012,2012,3,0.1,0.8,0.3,
3/11/2012,2012,3,0.1,0.8,0.3,
3/12/2012,2012,3,0.1,0.8,0.3,
3/13/2012,2012,3,0.2,1,0.3,
3/14/2012,2012,3,0.2,1,0.3,
3/15/2012,2012,3,0.2,1,0.3,
3/16/2012,2012,3,0.2,1,0.3,
3/17/2012,2012,3,0.2,1,0.3,
3/18/2012,2012,3,0.2,1,0.3,
3/19/2012,2012,3,0.2,1,0.3,
3/20/2012,2012,3,0.2,1,0.3,
3/21/2012,2012,3,0.2,0.9,0.3,
3/22/2012,2012,3,0.2,0.9,0.3,
3/23/2012,2012,3,0.2,0.9,0.3,
3/24/2012,2012,3,0.2,0.9,0.3,
3/25/2012,2012,3,0.2,0.9,0.3,
3/26/2012,2012,3,0.2,0.9,0.3,
3/27/2012,2012,3,0.2,0.9,0.3,
3/28/2012,2012,3,0.2,0.9,0.3,
3/29/2012,2012,3,0.2,1,0.3,
3/30/2012,2012,3,0.2,1,0.3,
3/31/2012,2012,3,0.2,1,0.3,
4/1/2012,2012,4,0.2,1,0.3,
4/2/2012,2012,4,0.2,1,0.3,
4/3/2012,2012,4,0.2,1,0.3,
4/4/2012,2012,4,0.2,1,0.3,
4/5/2012,2012,4,0.2,1,0.3,
4/6/2012,2012,4,0.3,0.9,0.2,
4/7/2012,2012,4,0.3,0.9,0.2,
4/8/2012,2012,4,0.3,0.9,0.2,
4/9/2012,2012,4,0.3,0.9,0.2,
4/10/2012,2012,4,0.3,0.9,0.2,
4/11/2012,2012,4,0.3,0.9,0.2,
4/12/2012,2012,4,0.3,0.9,0.2,
4/13/2012,2012,4,0.3,0.9,0.2,
4/14/2012,2012,4,0.2,0.9,0.2,
4/15/2012,2012,4,0.2,0.9,0.2,
4/16/2012,2012,4,0.2,0.9,0.2,
4/17/2012,2012,4,0.2,0.9,0.2,
4/18/2012,2012,4,0.2,0.9,0.2,
4/19/2012,2012,4,0.2,0.9,0.2,
4/20/2012,2012,4,0.2,0.9,0.2,
4/21/2012,2012,4,0.2,0.9,0.2,
4/22/2012,2012,4,0.4,0.4,0.2,
4/23/2012,2012,4,0.4,0.4,0.2,
4/24/2012,2012,4,0.4,0.4,0.2,
4/25/2012,2012,4,0.4,0.4,0.2,
4/26/2012,2012,4,0.4,0.4,0.2,
4/27/2012,2012,4,0.4,0.4,0.2,
4/28/2012,2012,4,0.4,0.4,0.2,
4/29/2012,2012,4,0.4,0.4,0.2,
4/30/2012,2012,4,0.2,0.7,0.2,
5/1/2012,2012,5,0.2,0.7,0.2,
5/2/2012,2012,5,0.2,0.7,0.2,
5/3/2012,2012,5,0.2,0.7,0.2,
5/4/2012,2012,5,0.2,0.7,0.2,
5/5/2012,2012,5,0.2,0.7,0.2,
5/6/2012,2012,5,0.2,0.7,0.2,
5/7/2012,2012,5,0.2,0.7,0.2,
5/8/2012,2012,5,0.2,0.5,0.2,
5/9/2012,2012,5,0.2,0.5,0.2,
5/10/2012,2012,5,0.2,0.5,0.2,
5/11/2012,2012,5,0.2,0.5,0.2,
5/12/2012,2012,5,0.2,0.5,0.2,
5/13/2012,2012,5,0.2,0.5,0.2,
5/14/2012,2012,5,0.2,0.5,0.2,
5/15/2012,2012,5,0.2,0.5,0.2,
5/16/2012,2012,5,0.1,0.5,0.2,
5/17/2012,2012,5,0.1,0.5,0.2,
5/18/2012,2012,5,0.1,0.5,0.2,
5/19/2012,2012,5,0.1,0.5,0.2,
5/20/2012,2012,5,0.1,0.5,0.2,
5/21/2012,2012,5,0.1,0.5,0.2,
5/22/2012,2012,5,0.1,0.5,0.2,
5/23/2012,2012,5,0.1,0.5,0.2,
5/24/2012,2012,5,0.4,0.4,0.1,
5/25/2012,2012,5,0.4,0.4,0.1,
5/26/2012,2012,5,0.4,0.4,0.1,
5/27/2012,2012,5,0.4,0.4,0.1,
5/28/2012,2012,5,0.4,0.4,0.1,
5/29/2012,2012,5,0.4,0.4,0.1,
5/30/2012,2012,5,0.4,0.4,0.1,
5/31/2012,2012,5,0.4,0.4,0.1,
6/1/2012,2012,6,0.1,0.6,0.4,
6/2/2012,2012,6,0.1,0.6,0.4,
6/3/2012,2012,6,0.1,0.6,0.4,
6/4/2012,2012,6,0.1,0.6,0.4,
6/5/2012,2012,6,0.1,0.6,0.4,
6/6/2012,2012,6,0.1,0.6,0.4,
6/7/2012,2012,6,0.1,0.6,0.4,
6/8/2012,2012,6,0.1,0.6,0.4,
6/9/2012,2012,6,0.6,0.5,0.1,
6/10/2012,2012,6,0.6,0.5,0.1,
6/11/2012,2012,6,0.6,0.5,0.1,
6/12/2012,2012,6,0.6,0.5,0.1,
6/13/2012,2012,6,0.6,0.5,0.1,
6/14/2012,2012,6,0.6,0.5,0.1,
6/15/2012,2012,6,0.6,0.5,0.1,
6/16/2012,2012,6,0.6,0.5,0.1,
6/17/2012,2012,6,0.5,0.7,0.5,
6/18/2012,2012,6,0.5,0.7,0.5,
6/19/2012,2012,6,0.5,0.7,0.5,
6/20/2012,2012,6,0.5,0.7,0.5,
6/21/2012,2012,6,0.5,0.7,0.5,
6/22/2012,2012,6,0.5,0.7,0.5,
6/23/2012,2012,6,0.5,0.7,0.5,
6/24/2012,2012,6,0.5,0.7,0.5,
6/25/2012,2012,6,0.7,0.7,0.3,
6/26/2012,2012,6,0.7,0.7,0.3,
6/27/2012,2012,6,0.7,0.7,0.3,
6/28/2012,2012,6,0.7,0.7,0.3,
6/29/2012,2012,6,0.7,0.7,0.3,
6/30/2012,2012,6,0.7,0.7,0.3,
7/1/2012,2012,7,0.7,0.7,0.3,
7/2/2012,2012,7,0.7,0.7,0.3,
7/3/2012,2012,7,0.5,1.2,0.6,
7/4/2012,2012,7,0.5,1.2,0.6,
7/5/2012,2012,7,0.5,1.2,0.6,
7/6/2012,2012,7,0.5,1.2,0.6,
7/7/2012,2012,7,0.5,1.2,0.6,
7/8/2012,2012,7,0.5,1.2,0.6,
7/9/2012,2012,7,0.5,1.2,0.6,
7/10/2012,2012,7,0.5,1.2,0.6,
7/11/2012,2012,7,0.6,1.8,0.7,
7/12/2012,2012,7,0.6,1.8,0.7,
7/13/2012,2012,7,0.6,1.8,0.7,
7/14/2012,2012,7,0.6,1.8,0.7,
7/15/2012,2012,7,0.6,1.8,0.7,
7/16/2012,2012,7,0.6,1.8,0.7,
7/17/2012,2012,7,0.6,1.8,0.7,
7/18/2012,2012,7,0.6,1.8,0.7,
7/19/2012,2012,7,0.8,2.2,0.9,
7/20/2012,2012,7,0.8,2.2,0.9,
7/21/2012,2012,7,0.8,2.2,0.9,
7/22/2012,2012,7,0.8,2.2,0.9,
7/23/2012,2012,7,0.8,2.2,0.9,
7/24/2012,2012,7,0.8,2.2,0.9,
7/25/2012,2012,7,0.8,2.2,0.9,
7/26/2012,2012,7,0.8,2.2,0.9,
7/27/2012,2012,7,1,3,1.2,
7/28/2012,2012,7,1,3,1.2,
7/29/2012,2012,7,1,3,1.2,
7/30/2012,2012,7,1,3,1.2,
7/31/2012,2012,7,1,3,1.2,
8/1/2012,2012,8,1,3,1.2,
8/2/2012,2012,8,1,3,1.2,
8/3/2012,2012,8,1,3,1.2,
8/4/2012,2012,8,1.1,3.1,1.2,
8/5/2012,2012,8,1.1,3.1,1.2,
8/6/2012,2012,8,1.1,3.1,1.2,
8/7/2012,2012,8,1.1,3.1,1.2,
8/8/2012,2012,8,1.1,3.1,1.2,
8/9/2012,2012,8,1.1,3.1,1.2,
8/10/2012,2012,8,1.1,3.1,1.2,
8/11/2012,2012,8,1.1,3.1,1.2,
8/12/2012,2012,8,1,2.4,1.4,
8/13/2012,2012,8,1,2.4,1.4,
8/14/2012,2012,8,1,2.4,1.4,
8/15/2012,2012,8,1,2.4,1.4,
8/16/2012,2012,8,1,2.4,1.4,
8/17/2012,2012,8,1,2.4,1.4,
8/18/2012,2012,8,1,2.4,1.4,
8/19/2012,2012,8,1,2.4,1.4,
8/20/2012,2012,8,1.5,3,2.7,
8/21/2012,2012,8,1.5,3,2.7,
8/22/2012,2012,8,1.5,3,2.7,
8/23/2012,2012,8,1.5,3,2.7,
8/24/2012,2012,8,1.5,3,2.7,
8/25/2012,2012,8,1.5,3,2.7,
8/26/2012,2012,8,1.5,3,2.7,
8/27/2012,2012,8,1.5,3,2.7,
8/28/2012,2012,8,2.6,4.3,2.5,
8/29/2012,2012,8,2.6,4.3,2.5,
8/30/2012,2012,8,2.6,4.3,2.5,
8/31/2012,2012,8,2.6,4.3,2.5,
9/1/2012,2012,9,2.6,4.3,2.5,
9/2/2012,2012,9,2.6,4.3,2.5,
9/3/2012,2012,9,2.6,4.3,2.5,
9/4/2012,2012,9,2.6,4.3,2.5,
9/5/2012,2012,9,2.2,4.9,2,
9/6/2012,2012,9,2.2,4.9,2,
9/7/2012,2012,9,2.2,4.9,2,
9/8/2012,2012,9,2.2,4.9,2,
9/9/2012,2012,9,2.2,4.9,2,
9/10/2012,2012,9,2.2,4.9,2,
9/11/2012,2012,9,2.2,4.9,2,
9/12/2012,2012,9,2.2,4.9,2,
9/13/2012,2012,9,2.1,4.8,2.3,
9/14/2012,2012,9,2.1,4.8,2.3,
9/15/2012,2012,9,2.1,4.8,2.3,
9/16/2012,2012,9,2.1,4.8,2.3,
9/17/2012,2012,9,2.1,4.8,2.3,
9/18/2012,2012,9,2.1,4.8,2.3,
9/19/2012,2012,9,2.1,4.8,2.3,
9/20/2012,2012,9,2.1,4.8,2.3,
9/21/2012,2012,9,2.1,4.7,1.7,
9/22/2012,2012,9,2.1,4.7,1.7,
9/23/2012,2012,9,2.1,4.7,1.7,
9/24/2012,2012,9,2.1,4.7,1.7,
9/25/2012,2012,9,2.1,4.7,1.7,
9/26/2012,2012,9,2.1,4.7,1.7,
9/27/2012,2012,9,2.1,4.7,1.7,
9/28/2012,2012,9,2.1,4.7,1.7,
9/29/2012,2012,9,1.5,3.6,1.6,
9/30/2012,2012,9,1.5,3.6,1.6,
10/1/2012,2012,10,1.5,3.6,1.6,
10/2/2012,2012,10,1.5,3.6,1.6,
10/3/2012,2012,10,1.5,3.6,1.6,
10/4/2012,2012,10,1.5,3.6,1.6,
10/5/2012,2012,10,1.5,3.6,1.6,
10/6/2012,2012,10,1.5,3.6,1.6,
10/7/2012,2012,10,1.6,4,1.4,
10/8/2012,2012,10,1.6,4,1.4,
10/9/2012,2012,10,1.6,4,1.4,
10/10/2012,2012,10,1.6,4,1.4,
10/11/2012,2012,10,1.6,4,1.4,
10/12/2012,2012,10,1.6,4,1.4,
10/13/2012,2012,10,1.6,4,1.4,
10/14/2012,2012,10,1.6,4,1.4,
10/15/2012,2012,10,1,3.2,1.2,
10/16/2012,2012,10,1,3.2,1.2,
10/17/2012,2012,10,1,3.2,1.2,
10/18/2012,2012,10,1,3.2,1.2,
10/19/2012,2012,10,1,3.2,1.2,
10/20/2012,2012,10,1,3.2,1.2,
10/21/2012,2012,10,1,3.2,1.2,
10/22/2012,2012,10,1,3.2,1.2,
10/23/2012,2012,10,0.9,3.5,1.7,
10/24/2012,2012,10,0.9,3.5,1.7,
10/25/2012,2012,10,0.9,3.5,1.7,
10/26/2012,2012,10,0.9,3.5,1.7,
10/27/2012,2012,10,0.9,3.5,1.7,
10/28/2012,2012,10,0.9,3.5,1.7,
10/29/2012,2012,10,0.9,3.5,1.7,
10/30/2012,2012,10,0.9,3.5,1.7,
10/31/2012,2012,10,0.7,2.6,0.6,
11/1/2012,2012,11,0.7,2.6,0.6,
11/2/2012,2012,11,0.7,2.6,0.6,
11/3/2012,2012,11,0.7,2.6,0.6,
11/4/2012,2012,11,0.7,2.6,0.6,
11/5/2012,2012,11,0.7,2.6,0.6,
11/6/2012,2012,11,0.7,2.6,0.6,
11/7/2012,2012,11,0.7,2.6,0.6,
11/8/2012,2012,11,0.8,2.5,0.5,
11/9/2012,2012,11,0.8,2.5,0.5,
11/10/2012,2012,11,0.8,2.5,0.5,
11/11/2012,2012,11,0.8,2.5,0.5,
11/12/2012,2012,11,0.8,2.5,0.5,
11/13/2012,2012,11,0.8,2.5,0.5,
11/14/2012,2012,11,0.8,2.5,0.5,
11/15/2012,2012,11,0.8,2.5,0.5,
11/16/2012,2012,11,0.6,2.5,0.6,
11/17/2012,2012,11,0.6,2.5,0.6,
11/18/2012,2012,11,0.6,2.5,0.6,
11/19/2012,2012,11,0.6,2.5,0.6,
11/20/2012,2012,11,0.6,2.5,0.6,
11/21/2012,2012,11,0.6,2.5,0.6,
11/22/2012,2012,11,0.6,2.5,0.6,
11/23/2012,2012,11,0.6,2.5,0.6,
11/24/2012,2012,11,0.6,2.1,0.6,
11/25/2012,2012,11,0.6,2.1,0.6,
11/26/2012,2012,11,0.6,2.1,0.6,
11/27/2012,2012,11,0.6,2.1,0.6,
11/28/2012,2012,11,0.6,2.1,0.6,
11/29/2012,2012,11,0.6,2.1,0.6,
11/30/2012,2012,11,0.6,2.1,0.6,
12/1/2012,2012,12,0.6,2.1,0.6,
12/2/2012,2012,12,0.6,2.1,0.5,
12/3/2012,2012,12,0.6,2.1,0.5,
12/4/2012,2012,12,0.6,2.1,0.5,
12/5/2012,2012,12,0.6,2.1,0.5,
12/6/2012,2012,12,0.6,2.1,0.5,
12/7/2012,2012,12,0.6,2.1,0.5,
12/8/2012,2012,12,0.6,2.1,0.5,
12/9/2012,2012,12,0.6,2.1,0.5,
12/10/2012,2012,12,0.4,2.1,0.4,
12/11/2012,2012,12,0.4,2.1,0.4,
12/12/2012,2012,12,0.4,2.1,0.4,
12/13/2012,2012,12,0.4,2.1,0.4,
12/14/2012,2012,12,0.4,2.1,0.4,
12/15/2012,2012,12,0.4,2.1,0.4,
12/16/2012,2012,12,0.4,2.1,0.4,
12/17/2012,2012,12,0.4,2.1,0.4,
12/18/2012,2012,12,0.8,2.3,0.5,
12/19/2012,2012,12,0.8,2.3,0.5,
12/20/2012,2012,12,0.8,2.3,0.5,
12/21/2012,2012,12,0.8,2.3,0.5,
12/22/2012,2012,12,0.8,2.3,0.5,
12/23/2012,2012,12,0.8,2.3,0.5,
12/24/2012,2012,12,0.8,2.3,0.5,
12/25/2012,2012,12,0.8,2.3,0.5,
12/26/2012,2012,12,0.4,1.9,0.666666667,
12/27/2012,2012,12,0.4,1.9,0.666666667,
12/28/2012,2012,12,0.4,1.9,0.666666667,
12/29/2012,2012,12,0.4,1.9,0.666666667,
12/30/2012,2012,12,0.4,1.9,0.666666667,
12/31/2012,2012,12,0.4,1.9,0.666666667,
1/1/2013,2013,1,0.4,1.8,0.4,
1/2/2013,2013,1,0.4,1.8,0.4,
1/3/2013,2013,1,0.4,1.8,0.4,
1/4/2013,2013,1,0.4,1.8,0.4,
1/5/2013,2013,1,0.4,1.8,0.4,
1/6/2013,2013,1,0.4,1.8,0.4,
1/7/2013,2013,1,0.4,1.8,0.4,
1/8/2013,2013,1,0.4,1.8,0.4,
1/9/2013,2013,1,0.5,1.9,0.5,
1/10/2013,2013,1,0.5,1.9,0.5,
1/11/2013,2013,1,0.5,1.9,0.5,
1/12/2013,2013,1,0.5,1.9,0.5,
1/13/2013,2013,1,0.5,1.9,0.5,
1/14/2013,2013,1,0.5,1.9,0.5,
1/15/2013,2013,1,0.5,1.9,0.5,
1/16/2013,2013,1,0.5,1.9,0.5,
1/17/2013,2013,1,0.5,2,0.4,
1/18/2013,2013,1,0.5,2,0.4,
1/19/2013,2013,1,0.5,2,0.4,
1/20/2013,2013,1,0.5,2,0.4,
1/21/2013,2013,1,0.5,2,0.4,
1/22/2013,2013,1,0.5,2,0.4,
1/23/2013,2013,1,0.5,2,0.4,
1/24/2013,2013,1,0.5,2,0.4,
1/25/2013,2013,1,0.5,1.9,0.5,
1/26/2013,2013,1,0.5,1.9,0.5,
1/27/2013,2013,1,0.5,1.9,0.5,
1/28/2013,2013,1,0.5,1.9,0.5,
1/29/2013,2013,1,0.5,1.9,0.5,
1/30/2013,2013,1,0.5,1.9,0.5,
1/31/2013,2013,1,0.5,1.9,0.5,
2/1/2013,2013,2,0.5,1.9,0.5,
2/2/2013,2013,2,0.6,1.5,0.4,
2/3/2013,2013,2,0.6,1.5,0.4,
2/4/2013,2013,2,0.6,1.5,0.4,
2/5/2013,2013,2,0.6,1.5,0.4,
2/6/2013,2013,2,0.6,1.5,0.4,
2/7/2013,2013,2,0.6,1.5,0.4,
2/8/2013,2013,2,0.6,1.5,0.4,
2/9/2013,2013,2,0.6,1.5,0.4,
2/10/2013,2013,2,0.6,2,0.5,
2/11/2013,2013,2,0.6,2,0.5,
2/12/2013,2013,2,0.6,2,0.5,
2/13/2013,2013,2,0.6,2,0.5,
2/14/2013,2013,2,0.6,2,0.5,
2/15/2013,2013,2,0.6,2,0.5,
2/16/2013,2013,2,0.6,2,0.5,
2/17/2013,2013,2,0.6,2,0.5,
2/18/2013,2013,2,0.2,1.3,0.3,
2/19/2013,2013,2,0.2,1.3,0.3,
2/20/2013,2013,2,0.2,1.3,0.3,
2/21/2013,2013,2,0.2,1.3,0.3,
2/22/2013,2013,2,0.2,1.3,0.3,
2/23/2013,2013,2,0.2,1.3,0.3,
2/24/2013,2013,2,0.2,1.3,0.3,
2/25/2013,2013,2,0.2,1.3,0.3,
2/26/2013,2013,2,0.2,1.1,0.4,
2/27/2013,2013,2,0.2,1.1,0.4,
2/28/2013,2013,2,0.2,1.1,0.4,
3/1/2013,2013,3,0.2,1.1,0.4,
3/2/2013,2013,3,0.2,1.1,0.4,
3/3/2013,2013,3,0.2,1.1,0.4,
3/4/2013,2013,3,0.2,1.1,0.4,
3/5/2013,2013,3,0.2,1.1,0.4,
3/6/2013,2013,3,0.2,1.1,0.3,
3/7/2013,2013,3,0.2,1.1,0.3,
3/8/2013,2013,3,0.2,1.1,0.3,
3/9/2013,2013,3,0.2,1.1,0.3,
3/10/2013,2013,3,0.2,1.1,0.3,
3/11/2013,2013,3,0.2,1.1,0.3,
3/12/2013,2013,3,0.2,1.1,0.3,
3/13/2013,2013,3,0.2,1.1,0.3,
3/14/2013,2013,3,0.2,1.1,0.3,
3/15/2013,2013,3,0.2,1.1,0.3,
3/16/2013,2013,3,0.2,1.1,0.3,
3/17/2013,2013,3,0.2,1.1,0.3,
3/18/2013,2013,3,0.2,1.1,0.3,
3/19/2013,2013,3,0.2,1.1,0.3,
3/20/2013,2013,3,0.2,1.1,0.3,
3/21/2013,2013,3,0.2,1.1,0.3,
3/22/2013,2013,3,0.2,1.2,0.3,
3/23/2013,2013,3,0.2,1.2,0.3,
3/24/2013,2013,3,0.2,1.2,0.3,
3/25/2013,2013,3,0.2,1.2,0.3,
3/26/2013,2013,3,0.2,1.2,0.3,
3/27/2013,2013,3,0.2,1.2,0.3,
3/28/2013,2013,3,0.2,1.2,0.3,
3/29/2013,2013,3,0.2,1.2,0.3,
3/30/2013,2013,3,0.3,1,1.2,
3/31/2013,2013,3,0.3,1,1.2,
4/1/2013,2013,4,0.3,1,1.2,
4/2/2013,2013,4,0.3,1,1.2,
4/3/2013,2013,4,0.3,1,1.2,
4/4/2013,2013,4,0.3,1,1.2,
4/5/2013,2013,4,0.3,1,1.2,
4/6/2013,2013,4,0.3,1,1.2,
4/7/2013,2013,4,0.2,0.8,0.3,
4/8/2013,2013,4,0.2,0.8,0.3,
4/9/2013,2013,4,0.2,0.8,0.3,
4/10/2013,2013,4,0.2,0.8,0.3,
4/11/2013,2013,4,0.2,0.8,0.3,
4/12/2013,2013,4,0.2,0.8,0.3,
4/13/2013,2013,4,0.2,0.8,0.3,
4/14/2013,2013,4,0.2,0.8,0.3,
4/15/2013,2013,4,0.2,1.1,0.3,
4/16/2013,2013,4,0.2,1.1,0.3,
4/17/2013,2013,4,0.2,1.1,0.3,
4/18/2013,2013,4,0.2,1.1,0.3,
4/19/2013,2013,4,0.2,1.1,0.3,
4/20/2013,2013,4,0.2,1.1,0.3,
4/21/2013,2013,4,0.2,1.1,0.3,
4/22/2013,2013,4,0.2,1.1,0.3,
4/23/2013,2013,4,0.3,0.8,0.2,
4/24/2013,2013,4,0.3,0.8,0.2,
4/25/2013,2013,4,0.3,0.8,0.2,
4/26/2013,2013,4,0.3,0.8,0.2,
4/27/2013,2013,4,0.3,0.8,0.2,
4/28/2013,2013,4,0.3,0.8,0.2,
4/29/2013,2013,4,0.3,0.8,0.2,
4/30/2013,2013,4,0.3,0.8,0.2,
5/1/2013,2013,5,0.2,0.7,0.2,
5/2/2013,2013,5,0.2,0.7,0.2,
5/3/2013,2013,5,0.2,0.7,0.2,
5/4/2013,2013,5,0.2,0.7,0.2,
5/5/2013,2013,5,0.2,0.7,0.2,
